Period;Time_sec;Away_0_Metabolic_power;Away_1_Metabolic_power;Away_2_Metabolic_power;Away_3_Metabolic_power;Away_4_Metabolic_power;Away_5_Metabolic_power;Away_6_Metabolic_power;Away_7_Metabolic_power;Away_8_Metabolic_power;Away_9_Metabolic_power;Away_10_Metabolic_power;Away_11_Metabolic_power;Away_12_Metabolic_power;Away_13_Metabolic_power;Away_14_Metabolic_power;Away_15_Metabolic_power;Away_16_Metabolic_power;Away_17_Metabolic_power;Away_18_Metabolic_power;Away_19_Metabolic_power;time;official_clock
1.0;60.0;4685.923790230065;18921.835593441312;20540.05546344127;16830.268313966477;15573.91805024776;19299.888557202074;18252.612692240087;12430.645827016422;13387.343157305504;14461.608470632938;17796.07130100117;;;;;;;;;;1;1
1.0;61.0;4745.535960849214;18950.077544822845;20637.800635895223;16897.152965007554;15627.977800618526;19369.700244897533;18306.97255923274;12511.793604370796;13445.366091498909;14524.956644102664;17877.035062326722;;;;;;;;;;2;2
1.0;62.0;4826.787693974854;19043.947778618185;20747.41136793257;16992.074171194818;15698.751282729525;19478.00177455922;18532.38837668078;12603.963298792029;13476.716034851941;14604.054851410396;17944.967846250594;;;;;;;;;;2;2
1.0;63.0;4876.836252295106;19183.500103719685;21199.77960486704;17033.182714804778;15863.680607480383;19569.207108313247;19017.86489546417;12662.722022260146;13527.159908305439;14716.404368642632;17995.480150717773;;;;;;;;;;2;2
1.0;64.0;4933.961329074313;19499.084642548383;22219.844889255975;17130.129930539293;16096.551521401376;19750.296880148497;20115.391660851797;12698.054828817098;13650.664064807808;15027.433782391416;18083.90049749888;;;;;;;;;;2;2
1.0;65.0;5046.387805538724;20074.808768489493;22577.174935543804;17288.41518713605;16440.214268811054;20394.247470068713;20686.893411324098;12746.797403028822;13773.195687727299;15293.904984098463;18212.14697587457;;;;;;;;;;2;2
1.0;66.0;5131.094959687045;20250.328016151638;23056.645952648927;17564.055607755676;16636.25503570617;20795.783773097664;20935.671194360642;12805.875428698331;13855.798826172482;15401.279309798969;18330.270563704118;;;;;;;;;;2;2
1.0;67.0;5180.677711482445;20501.050947443902;23337.400095291323;18734.753296359773;16896.876506804983;21202.16906028787;21344.06194440841;13081.857894670416;14022.776167882854;15750.865939158488;18985.229105891216;;;;;;;;;;2;2
1.0;68.0;5297.094374803577;20843.898486880964;23589.51649952387;19742.65218900463;17372.89763115971;21925.710109722502;21827.753204085526;13765.783744090957;14213.313950399835;16090.299221146148;19441.42516648439;;;;;;;;;;2;2
1.0;69.0;5420.34072174536;21169.957597326505;23878.001413915386;20351.324271517566;17688.987443731345;22276.701594961272;22146.788283762377;14195.920797801255;14435.350150163309;16345.379113776138;19724.41496751406;;;;;;;;;;2;2
1.0;70.0;5552.090971051657;21481.894294353133;24119.33817338253;20627.040427171647;17936.341388492976;22534.44814178534;22373.10862614998;14390.055433191366;14676.16260272512;16572.782245956198;19872.816774187948;;;;;;;;;;2;2
1.0;71.0;5669.747110018601;21690.561305726445;24255.49580146698;20830.25156902068;18095.158118448377;22726.68478260266;22578.269600408352;14519.764382586676;14930.369864631992;16735.582545064997;20019.29260196051;;;;;;;;;;2;2
1.0;72.0;5815.952166413179;21825.04387018063;24359.950866725292;20950.552536126976;18217.15053691909;22915.218271976642;22742.673736513672;14627.136049390814;15118.559831006774;16840.95083699432;20379.6478657291;;;;;;;;;;2;2
1.0;73.0;5934.583505866021;21955.749942666815;24425.135678715094;21016.748261528075;18351.947465763544;23087.605568830102;22871.964844698043;14731.856356786957;15270.399700190364;16940.539068122012;20714.738060830583;;;;;;;;;;2;2
1.0;74.0;6006.322357755187;22095.7656256231;24531.025007680142;21121.58236592844;18520.417607738724;23330.18613590629;23018.736636265512;14854.88068528368;15420.634162656397;17036.982912920783;20811.425006192374;;;;;;;;;;2;2
1.0;75.0;6029.033964216427;22189.963154692272;24640.37891191859;21399.57180252023;18656.231734925765;23559.016507577504;23124.852555414644;14943.583997494785;15607.401359064295;17125.803896733647;20856.314533699886;;;;;;;;;;2;2
1.0;76.0;6034.435908013465;22270.556534023523;24696.40380552022;21636.935780174732;18807.224462867463;24038.851825403803;23166.56322163682;15068.070345806405;16092.584508207168;17209.80786008478;20949.32095359419;;;;;;;;;;2;2
1.0;77.0;6040.795373401938;22390.985577759235;24775.645142826528;21825.587530545614;18969.67060351957;24425.948261155692;23275.824945630306;15242.356008575081;16536.246003185286;17297.415550703503;21075.68720025325;;;;;;;;;;2;2
1.0;78.0;6092.593046219662;22916.963124800895;24902.79245574533;22109.427759341725;19720.7691443977;24764.415183410412;23392.586776533964;15393.939663461328;16699.758116344605;17438.337140042342;21453.281455803583;;;;;;;;;;2;2
1.0;79.0;6198.5940272630405;23703.340875201044;25032.97583853883;22521.83158128574;20315.64893928376;24940.30191990013;23558.259594713792;15493.23948394473;16834.805320238163;17653.51068382675;21885.313521056352;;;;;;;;;;2;2
1.0;80.0;6214.424238589279;23953.230380860074;25290.303024529774;22853.322406769203;20739.373648091096;25185.74929065885;23669.625480358744;15537.85095838774;16912.20582732665;17827.56929617229;22069.91232944102;;;;;;;;;;2;2
1.0;81.0;6218.584923041738;24034.928587642942;25479.981923732044;23277.690275723475;21040.702281920872;25633.01348818321;24026.588111815785;15618.502948760746;16962.134457838518;18001.088950757097;22540.800451986426;;;;;;;;;;2;2
1.0;82.0;6219.588135211347;24159.837236405554;25648.62234642111;23574.02557904342;21579.825753883048;25854.466616614074;24587.321071580398;15743.655797349436;17183.543271847324;18103.893629547656;23301.61894604491;;;;;;;;;;2;2
1.0;83.0;6222.90158132408;24277.218378298378;25818.564853439093;24023.034453646556;21985.122946544172;26041.65557896964;24803.93253258108;15857.5298197863;17244.07653898749;18150.789097884775;23525.699182104167;;;;;;;;;;2;2
1.0;84.0;6240.079966869658;24590.128505288925;25950.67260410979;24238.23295368434;22229.525931236487;26512.871298152975;25316.238600647837;16026.460142779604;17368.10219566428;18218.35398114543;23743.260357701467;;;;;;;;;;2;2
1.0;85.0;6311.4462250355255;25137.47641872092;26115.19149836536;24426.98006363937;22586.766009867013;27238.726697738468;25888.18380612607;16212.937045077568;17672.168912325742;18335.33554592673;24050.17309068469;;;;;;;;;;2;2
1.0;86.0;6413.417814636872;25314.258667993985;26310.393212442;24654.509139738413;22922.53931574841;27455.340422850637;26057.347208860683;16342.921950220794;17933.86882110025;18486.476193315597;24957.097526156307;;;;;;;;;;2;2
1.0;87.0;6494.433790561416;25548.50267693016;26655.89038558975;24837.541186653114;23281.111182447927;27590.766053353975;26171.992683430857;16494.3656585013;18148.753607636045;18683.705358389827;25813.01983009399;;;;;;;;;;2;2
1.0;88.0;6536.182432722466;25768.699116251686;27041.712181009716;25367.865726588494;23778.952047928356;27797.44397903264;26265.274197517567;16693.869098795596;18613.31711399725;18917.451429808792;26046.303997926632;;;;;;;;;;2;2
1.0;89.0;6562.70609811147;26323.654533171513;27575.409266931183;25621.036835850227;24226.36242822919;28025.840761346844;26853.20251218649;16788.968979849185;18773.926393979666;19018.46757208721;26183.104810282908;;;;;;;;;;2;2
1.0;90.0;6576.649024112947;27083.80124670138;28592.168909945547;25918.755479830495;24710.148398429144;28338.44695050436;27387.702138094304;16888.47884484436;18873.43639393909;19125.805882353205;26272.274262244133;;;;;;;;;;2;2
1.0;91.0;6579.388390210223;27407.768259352655;28967.505143882227;26128.4593901502;24903.77894337242;28581.05355857362;27558.567968447736;16988.231070865622;18926.338693899703;19247.47400737037;26395.194394729602;;;;;;;;;;2;2
1.0;92.0;6590.52836932987;27576.686233680994;29142.546102684653;26243.895725573548;24970.129517800302;28696.11172659201;27645.978884802378;17072.501444288893;18953.704421757266;19345.708748237314;26527.3219846712;;;;;;;;;;2;2
1.0;93.0;6595.025312686918;27687.934542428266;29297.20284699437;26369.486532439925;25086.18936774833;28777.490273880874;27812.943715120495;17142.50684271493;18963.771864110815;19442.758534549284;26696.385284059936;;;;;;;;;;2;2
1.0;94.0;6622.850757295462;27868.294803291163;29554.428487906964;26545.91829113953;25216.225723876247;28913.45510357123;27989.322695230137;17200.08678382101;18997.895693549523;19585.330492718716;26859.210308230366;;;;;;;;;;2;2
1.0;95.0;6704.514307807498;28020.82183535918;29815.391812803173;26698.795763617418;25510.033867864036;29075.591248636596;28201.75516427571;17258.716625625697;19081.18662942438;19712.415689850466;27003.704002440743;;;;;;;;;;2;2
1.0;96.0;6796.108067733776;28189.739276243392;29985.72603461123;26919.432977389573;25968.59332268702;29222.56412323912;28430.97670332544;17312.270493869368;19187.100415716253;19846.358879126423;27124.821853230293;;;;;;;;;;2;2
1.0;97.0;6841.088897989884;28414.320849964544;30114.597852244406;27217.642307319085;26307.536519095753;29401.65796561092;28642.165177377417;17360.223822312724;19267.949035156187;19967.637620464247;27198.438589191774;;;;;;;;;;2;2
1.0;98.0;6882.951147485092;28611.943001654;30219.33041391453;27474.009379903004;26487.82281052586;29519.66216780353;28827.992411138377;17399.007861995906;19363.30569180544;20095.944291359054;27241.53284588815;;;;;;;;;;2;2
1.0;99.0;6922.139645204051;28732.508541310835;30468.509089266314;27658.6304905188;26641.021983763334;29633.861913609817;28947.889449452185;17414.278496286825;19454.856087818265;20225.243064172933;27349.611135986353;;;;;;;;;;2;2
1.0;100.0;7008.879387434673;28795.86052108754;30739.79570297218;27753.383825359804;26751.332912275848;29746.14261846048;29001.725815315018;17432.43857398308;19552.2658743858;20298.00510933378;27506.09821237575;;;;;;;;;;2;2
1.0;101.0;7076.047098965654;28847.274030213084;30919.532196469383;27812.42048549857;26817.93963528919;29848.552085926334;29028.156188512483;17465.189943482794;19652.51875157522;20346.258655812813;27644.93624889335;;;;;;;;;;2;2
1.0;102.0;7112.135577308143;28895.35582298231;31020.59823190391;27835.07177325554;26888.958773416263;29919.836767085195;29052.005843726733;17490.991866432592;19708.81544391779;20437.504345812962;27723.55639300883;;;;;;;;;;2;2
1.0;103.0;7175.418316320476;28975.733906339716;31094.389654652976;27899.79834517464;26975.616228021365;30002.387348440458;29102.56245180456;17503.44225007034;19735.68114501397;20485.898099771257;27744.64802421453;;;;;;;;;;2;2
1.0;104.0;7224.704219984149;29096.960239463417;31125.41114197863;28025.395393705094;27041.51096339583;30082.46614316202;29147.324879916538;17505.401845790748;19751.93527517708;20524.595427100063;27786.805585577575;;;;;;;;;;2;2
1.0;105.0;7236.309615149711;29186.92587378551;31162.25838510991;28113.436518484712;27110.643512525967;30148.96538634854;29163.7652120408;17508.39234187701;19754.9505959246;20534.07598458472;27838.78669564764;;;;;;;;;;2;2
1.0;106.0;7237.632854510998;29258.913098601246;31201.76619381278;28158.839316109297;27191.012418064343;30233.949313745255;29210.6149575315;17532.560527006186;19758.509449136945;20578.16576284884;27890.421087554205;;;;;;;;;;2;2
1.0;107.0;7239.549065738148;29303.43831288081;31239.24410873402;28229.467996213552;27248.93528573621;30269.633315990402;29267.395681215585;17595.799971030097;19810.425213409482;20647.833152796993;27947.885714725227;;;;;;;;;;2;2
1.0;108.0;7241.812641134327;29330.102169314305;31270.091324987192;28317.12326563401;27298.858145151735;30318.14489955427;29299.41561521332;17723.413740242842;19948.974201040306;20693.4350210088;28063.94910942622;;;;;;;;;;2;2
1.0;109.0;7241.910828487927;29356.094996814172;31296.625903327287;28403.40623836869;27345.90897521857;30407.400582516253;29336.569244262308;17796.940150035625;20029.12717979999;20726.66729135405;28135.348352602727;;;;;;;;;;2;2
1.0;110.0;7242.243435677967;29422.329387580816;31437.364840717455;28634.73493844661;27678.229504455685;30667.375533869028;29424.511271391642;17930.898151496844;20235.000656905853;20755.84187763772;28229.471667481;;;;;;;;;;2;2
1.0;111.0;7243.643351997845;29608.1961132122;31852.018371922724;28844.955635058042;28190.670592044014;31072.002161382043;29766.051957135867;18194.453479533586;20663.008548568047;21066.601536003287;28796.23285221703;;;;;;;;;;2;2
1.0;112.0;7260.545296468397;29764.950295977407;32109.15938624184;28952.814490100685;28371.81220741046;31319.947364671207;29947.58006054531;18434.165621274602;20887.846222664175;21470.38727421091;29365.796230026066;;;;;;;;;;2;2
1.0;113.0;7307.632736908995;29832.0927122676;32354.17742847209;29081.47171491987;28564.44012981736;31513.57857186013;30339.949859576693;18711.072722713907;21113.462610667408;21647.73430452358;29617.60260717791;;;;;;;;;;2;2
1.0;114.0;7382.475585032;29959.969083043034;32549.089537314772;29212.844658284484;29026.099010678903;31629.567280110503;31088.619061015153;18849.562847736477;21585.63623551893;22038.950409547597;29767.126159502877;;;;;;;;;;2;2
1.0;115.0;7399.756446046372;30069.892974125094;32728.06905861328;29325.836919174584;29279.00788594523;31718.12387180538;31295.66825756492;18965.27481447208;21981.125618099315;22348.706332624763;29873.476108046976;;;;;;;;;;2;2
1.0;116.0;7415.080875003859;30154.548703576656;32923.42766519211;29419.83498786278;29499.649257688336;31816.11221343701;31570.620508615815;19067.166674079454;22370.542885208873;22644.23770457611;29965.297890136866;;;;;;;;;;2;2
1.0;117.0;7421.609997782157;30227.490209626954;33079.41964859836;29534.289457444054;29884.055270193323;31927.47865749309;31800.53779595939;19149.904477363616;22535.336201532195;22782.240087319995;30070.924906474083;;;;;;;;;;2;2
1.0;118.0;7455.838705241839;30348.51831446741;33299.18025852082;29792.32736312408;30041.170100794607;32145.67385938701;32234.248884780995;19199.003214864224;22649.480320731363;22883.485596408616;30590.046668714993;;;;;;;;;;2;2
1.0;119.0;7713.316353355202;30619.618067274838;33802.654457923694;30641.367413381908;30456.114127764544;32754.022473498928;33506.353618016874;19283.59088978117;22777.376242061146;23227.527662985132;31249.895921243125;;;;;;;;;;2;2
1.0;120.0;7971.100234135795;30929.14582390138;34141.17762679195;31033.474892028556;30960.697344661025;33161.6109252954;34035.759299771176;19402.916649517043;23065.17001346424;23616.368981408672;31554.130173774673;;;;;;;;;;2;2
1.0;121.0;8122.9796675853895;31268.849343683185;34605.757491515316;31341.663146678922;31427.487450298882;33404.16146643503;34679.84195959534;19549.740607179487;23441.53577666385;23990.718214099496;31904.117183940303;;;;;;;;;;3;3
1.0;122.0;8220.830765146655;31576.902134034597;35055.77681187221;31686.209485705844;31895.696216601915;33694.235357501515;35311.36273387935;19797.514803875085;23756.70625002664;24253.70889945602;32199.019028193834;;;;;;;;;;3;3
1.0;123.0;8310.39531458256;31830.438785988434;35445.844242063125;31962.186244204062;32378.841740608797;34019.12767507382;35754.681445424365;20212.35958687127;24239.38306807647;24986.79245108213;32661.886887667988;;;;;;;;;;3;3
1.0;124.0;8509.856615168294;32103.779387355273;35961.85457500454;32480.314004829233;32896.68490829592;34432.294442712126;36026.049646243744;20854.459169794027;24911.5151731687;26022.23377406373;33253.595643047294;;;;;;;;;;3;3
1.0;125.0;8721.39791774557;32453.21457980985;36539.763012378105;33032.062192032536;33460.94238150057;34873.87683156072;36353.59089176726;21174.875858579035;25261.353405492453;26588.811624984904;33713.34698017951;;;;;;;;;;3;3
1.0;126.0;8903.05269332582;32822.49910989049;37112.35776563075;33345.85860176097;34095.72336454566;35378.6733938273;36733.63366806002;21491.70806748586;25525.42815544726;26843.159359080182;34237.25248545699;;;;;;;;;;3;3
1.0;127.0;9085.821401049538;33126.970282547154;37462.34929897874;33673.903970374944;34561.411146777114;35886.49573176569;37481.12071693159;22111.49636006312;26068.375879241503;27190.876309307445;34781.43534378019;;;;;;;;;;3;3
1.0;128.0;9222.331927959776;33354.994133809276;37856.98835757502;34055.811673979995;34942.757042183104;36441.77739166297;38127.48207435855;22476.125269131287;26506.468098386635;27740.83400729594;35218.20169146715;;;;;;;;;;3;3
1.0;129.0;9362.627960769949;33510.276805376794;38101.492958780786;34519.371963354795;35231.9522736084;36823.53869434602;38644.3479310914;22747.660566403716;26892.59461068491;28240.082044083978;35549.444226779044;;;;;;;;;;3;3
1.0;130.0;9485.764052131824;33629.98454512203;38311.026472118996;34747.70716781342;35416.251606477315;37043.60637839267;38894.293393715394;22973.38475913035;27073.492544989163;28446.81166848494;35771.10935984228;;;;;;;;;;3;3
1.0;131.0;9566.0193068878;33948.09107326532;38534.66044334691;34853.630230578914;35491.177681956746;37184.62752313219;39034.08212430175;23079.756157228287;27183.481114509814;28591.867219580665;35866.90391653491;;;;;;;;;;3;3
1.0;132.0;9664.180347843996;34237.71467326806;38836.50343909591;34916.562259117905;35540.43561510032;37295.48199739882;39129.50540797824;23121.91861380123;27270.90704391337;28683.810097078975;35941.673617910834;;;;;;;;;;3;3
1.0;133.0;9728.840051271764;34490.17735858001;39109.899930895124;34957.30431465942;35558.7285946477;37374.06675032984;39186.642359041594;23144.62584703446;27326.520588398067;28750.461761774633;36030.08934430055;;;;;;;;;;3;3
1.0;134.0;9777.442918855088;34686.327275245196;39278.550503288716;35006.05712487346;35598.985193500564;37423.254755006696;39218.06417530666;23184.99084896007;27374.382445105366;28798.35981272598;36092.262491315974;;;;;;;;;;3;3
1.0;135.0;9834.564716640229;34835.55181186229;39403.55489439516;35022.21527697628;35645.692251092914;37468.91231882053;39253.26395601442;23227.86778890288;27405.56147183603;28890.293964870103;36120.12247942911;;;;;;;;;;3;3
1.0;136.0;9877.461150466928;34977.074676975004;39542.10737201495;35037.06461634623;35678.526568749534;37507.29960455811;39363.12021295865;23262.146804527292;27428.41607356649;29087.11129854773;36134.330645614114;;;;;;;;;;3;3
1.0;137.0;9929.319318651855;35110.82237095571;39875.280068005464;35047.75317778409;35767.16763248593;37529.59892801514;39508.24758896924;23282.375447667404;27488.04793759544;29256.97941209456;36184.51466648034;;;;;;;;;;3;3
1.0;138.0;9946.144817873977;35236.1083045375;40052.16461457945;35070.88994214754;35867.676893701835;37563.96717072715;39589.54128120573;23288.36517850998;27559.7599463149;29295.62818406072;36260.14498069328;;;;;;;;;;3;3
1.0;139.0;9970.746812510384;35350.88491884403;40128.92489826772;35089.87787670066;35936.1212141281;37622.60426365114;39645.41989382948;23292.3040666818;27641.71383194275;29320.628806505032;36282.26200696402;;;;;;;;;;3;3
1.0;140.0;9990.520078415411;35434.372474987525;40274.50775120105;35117.89056669188;35981.57334404739;37685.93668434177;39725.614170065644;23300.588671935686;27716.08220766225;29361.616606565392;36322.256745430415;;;;;;;;;;3;3
1.0;141.0;10005.327667751484;35501.25717779706;40428.45089399005;35170.131002022375;36010.44231335416;37772.31427587502;39910.98556222049;23339.18112992357;27784.11473451841;29414.113006290143;36383.836123059664;;;;;;;;;;3;3
1.0;142.0;10025.112332300074;35590.36417289388;40537.64170017216;35212.603681744;36028.52042432592;37823.07071770168;40070.12721410125;23411.450692957173;27806.949331824286;29442.59501194114;36432.18700799111;;;;;;;;;;3;3
1.0;143.0;10048.199446116201;35817.229327115325;40606.52219358736;35241.80152177461;36144.28729235575;37854.69628123275;40188.38123700127;23481.048337145596;27832.912666526852;29494.92187230168;36529.66586039785;;;;;;;;;;3;3
1.0;144.0;10062.5822263318;35985.373424398684;40663.58938891748;35312.0792536732;36516.81215346337;37865.39711100051;40369.65134563095;23535.794214817397;27866.86943673404;29532.492257336187;36630.84258357614;;;;;;;;;;3;3
1.0;145.0;10088.542675462091;36027.93700015092;40738.965822378894;35363.40414087653;36676.632848146815;37901.04752585135;40465.43417134751;23582.890192668903;27887.74639256527;29565.721945085483;36708.79837205747;;;;;;;;;;3;3
1.0;146.0;10103.970434017314;36161.789328779734;40933.34593870502;35402.12074679133;36780.641548947206;37976.73700938142;40626.102749724196;23600.187604421735;27945.52924946947;29625.314411964304;36801.247989263014;;;;;;;;;;3;3
1.0;147.0;10115.910932860377;36498.50938992873;41113.6669563746;35411.55745704817;36923.34963628768;38065.15286959375;40829.0249763154;23644.203393640626;27986.925855899215;29671.92495036656;36858.694829019696;;;;;;;;;;3;3
1.0;148.0;10161.963531307663;36611.70526107981;41202.582637213694;35419.963775010125;37018.500347015186;38150.430214934284;40972.069154821365;23696.943057402757;28011.115709521477;29708.378149584165;36910.1165937323;;;;;;;;;;3;3
1.0;149.0;10194.947221828237;36647.7449155039;41449.44481477265;35446.88284103388;37163.70240165956;38202.36474427691;41627.31505697134;23729.97971601954;28058.41236084902;29737.057895097732;37033.458323558;;;;;;;;;;3;3
1.0;150.0;10239.90605978471;36693.051098028984;41910.158438249215;35469.970261506794;37227.294704019885;38229.36260135371;42004.959985787216;23747.68068067934;28144.38473147786;29777.80595025213;37097.66360392021;;;;;;;;;;3;3
1.0;151.0;10270.116414918119;36784.075635804016;42049.293427432414;35500.801725092664;37278.53646023855;38304.53554299932;42516.94003749382;23793.152922100122;28207.261257399907;29861.946040380033;37148.27159366845;;;;;;;;;;3;3
1.0;152.0;10279.357000761072;36848.88637520183;42207.56581212925;35533.56188375341;37351.13113806863;38417.18341720968;42734.68359486906;23798.043005280928;28310.31606636486;29940.0395521613;37173.34224632047;;;;;;;;;;3;3
1.0;153.0;10283.700311261413;36906.073168201896;42378.678498000794;35570.9490934982;37657.94973371282;38538.132744174494;43219.985661619765;23802.97161993428;28461.889920073867;30163.832244909157;37196.42163290244;;;;;;;;;;3;3
1.0;154.0;10380.80162658204;37025.67525237907;42675.44697643514;35616.81564175038;37985.81368579876;38595.58002051611;43626.377515173874;23816.19600516001;28529.583024718555;30671.23680554531;37270.92565118989;;;;;;;;;;3;3
1.0;155.0;10560.843866765726;37128.92986104986;42842.68255222818;35704.26151595259;38262.219990786274;38669.52668934596;43834.70175560858;23940.950876402854;28827.015618470243;31182.010943224974;37464.06909275831;;;;;;;;;;3;3
1.0;156.0;10615.42480498386;37180.9891055714;42936.295745718824;35841.817786975895;38397.20042270576;38737.599053043;44178.710793406215;24025.259243697496;28937.40036561426;31364.111820741156;37673.60384725472;;;;;;;;;;3;3
1.0;157.0;10694.680027290979;37223.78531909106;43214.18893546858;35928.486039719275;38494.12445941659;38799.11276058368;44530.70707942945;24062.80680799824;28978.318563650668;31792.275082036518;37836.03570044347;;;;;;;;;;3;3
1.0;158.0;10778.99976350723;37259.80464406241;43395.6251003845;35992.86531357677;38645.25822133338;38900.32525455267;44639.857023701574;24091.648960639075;29132.066443627977;32296.997555067574;38067.2235296579;;;;;;;;;;3;3
1.0;159.0;10795.91112162672;37361.15417232062;43486.14708259831;36073.84821025227;38771.727205262374;38990.21913711352;44929.5375108856;24125.395924847042;29230.747883881828;32450.564217580963;38165.20298211069;;;;;;;;;;3;3
1.0;160.0;10816.98503607383;37473.43142907691;43659.87774889182;36156.80100102784;38927.27502732454;39070.69028726653;45084.51361983018;24156.0664284737;29281.303076018932;32518.05057537254;38214.210187973666;;;;;;;;;;3;3
1.0;161.0;10849.402597836188;37562.19109661043;43808.44688865203;36208.5287452239;39259.38218822592;39101.36145838505;45273.48042405533;24163.538070384424;29356.20158994505;32563.028212568643;38369.45756024721;;;;;;;;;;3;3
1.0;162.0;10899.247689720369;37608.17642892998;44305.89559040947;36253.790360741674;39631.53993255867;39142.27559400715;45580.18962901028;24341.829145081036;29448.50408326488;32724.881009458466;38468.430671125265;;;;;;;;;;3;3
1.0;163.0;11015.81177340426;37777.56510268283;45066.726910936275;36363.74348368919;39893.98564151368;39545.62553590535;45991.63318454481;24800.519819415786;29753.745870593553;33072.90419819947;38736.00779898461;;;;;;;;;;3;3
1.0;164.0;11075.342206996665;38167.29901231157;45479.043581932114;36622.681256345284;40195.13693196525;40276.200284376835;46299.097192790316;24999.194935554067;30358.05777375364;33423.52228229265;39094.93617710325;;;;;;;;;;3;3
1.0;165.0;11153.785695079936;38436.82022575328;45765.59009723335;37095.73833611444;40537.339487404075;40937.44553773405;46575.55975552531;25323.046004576798;30793.29958502406;33746.38051673108;39508.57263149414;;;;;;;;;;3;3
1.0;166.0;11192.528726164726;38730.76774941767;46005.67084612803;37365.95420384014;40723.20484831918;41233.101749003574;46713.096893785754;25508.516580112344;31028.58297734312;33933.65606588369;39876.25288438759;;;;;;;;;;3;3
1.0;167.0;11220.836687194884;38919.360650657465;46165.284155910325;37492.10752939096;40957.20238160834;41618.64790739403;46999.47541831271;25598.072098068944;31200.95781967934;34128.86819056632;40055.63843219607;;;;;;;;;;3;3
1.0;168.0;11318.245832194398;39041.02168779976;46854.61251424941;37611.356164512996;41487.38199609073;42163.36788749372;47541.6090376996;25891.15629190409;31471.62111748903;34861.91602879812;40468.31828574839;;;;;;;;;;3;3
1.0;169.0;11438.6059461646;39169.81612173773;47608.13624334436;38048.40321617032;41964.524326365274;42515.141242537284;48075.74111807629;26952.71563714467;32391.155892132996;35418.52982622053;41017.954549883085;;;;;;;;;;3;3
1.0;170.0;11634.433443414835;39295.8767667929;47779.64933883046;38594.83958181589;42173.5915980633;43156.79555647817;48288.955919296786;27549.442640420642;32859.92078439542;35675.76407523571;41389.33585831811;;;;;;;;;;3;3
1.0;171.0;11699.368697445178;39572.26610337593;48050.15763632981;38772.764743080035;42371.76483445491;43858.21027320157;48441.26758292234;27718.772393254392;33043.17445606021;35956.65623910855;41611.49269281292;;;;;;;;;;3;3
1.0;172.0;11728.780019828262;39878.9469460795;48505.782603712156;38982.04607227798;42774.24561340209;44442.45414866227;48788.64895947699;27823.203092614352;33180.84130199577;36254.63438994187;41836.79079645123;;;;;;;;;;3;3
1.0;173.0;11750.62130298957;40561.40610104031;49363.86652864353;39446.550691008386;43197.453574085775;45171.13523313271;49184.27548439152;27972.39944838467;33402.48381230764;36444.82897538856;42100.842857009724;;;;;;;;;;3;3
1.0;174.0;11875.463623828997;41096.99297584973;50127.896780198884;39706.179620166964;43437.00290093907;45972.873385475155;49444.8364294589;28114.44138767647;33498.767669086395;36613.409577933;42329.42725386231;;;;;;;;;;3;3
1.0;175.0;11962.021361563153;41652.04798946076;50448.68373148867;39872.089996024806;43671.93960412776;46427.56846770717;49550.05906051237;28274.95466920007;33568.55366467799;36730.497049079684;42477.37553356561;;;;;;;;;;3;3
1.0;176.0;12100.927182543068;41808.67721136968;50658.55726293696;39958.29355259785;43954.734563642676;46692.566280824925;49711.370796255374;28970.652427423167;33924.70106275613;37037.026489149044;42573.65064265818;;;;;;;;;;3;3
1.0;177.0;12164.044721486074;42186.18390546635;51005.033623981384;40076.52906199262;44500.551443087024;46826.82813790587;49965.02021919334;29934.498204036987;34083.62418719614;37440.344163028545;43165.4558302393;;;;;;;;;;3;3
1.0;178.0;12192.434467167728;42638.78989669457;51324.753159163694;40269.44782081601;44804.6734379953;46966.121413421715;50140.57431026117;30281.838953337945;34189.26513007713;37568.59469709068;43558.48881696613;;;;;;;;;;3;3
1.0;179.0;12220.259652439458;43084.30149111838;51656.909911993396;40394.5540506916;44934.19572679007;47173.03269788962;50218.76562339303;30536.58833263621;34312.022111454404;37640.04573973429;43790.35345675121;;;;;;;;;;3;3
1.0;180.0;12256.304327515725;43427.84733230254;52123.13073799241;40464.738261574945;45047.32983370555;47325.70915811139;50635.98921344951;30788.315016949382;34435.981963256105;37753.54348050062;44094.562232711345;;;;;;;;;;3;3
1.0;181.0;12323.471070272471;43551.775314186845;52492.16813552832;40727.741685536654;45422.822700514604;47437.14371429864;51302.99630979023;31150.89161564027;34737.90413996243;38235.148744046695;44575.203035866536;;;;;;;;;;4;4
1.0;182.0;12385.08891465703;43606.24513093569;52884.38428293581;41028.48903329008;45828.58439051951;47570.07839647933;51755.148795064066;31405.92726707317;35202.89326287698;38696.77904355127;45013.21647482921;;;;;;;;;;4;4
1.0;183.0;12433.760101832491;43660.00118130034;53168.9025733995;41230.05349122881;45996.34209312129;47734.35293180892;51969.61458224538;31549.854792932514;35413.50126930513;38965.405990194224;45381.38339819787;;;;;;;;;;4;4
1.0;184.0;12571.232426608487;43741.65860555447;53302.612388832196;41446.7025138506;46117.579193881975;48091.342436724866;52481.24985142808;31788.817296375055;35626.874794177435;39347.267558468986;45582.59534685183;;;;;;;;;;4;4
